Feature1 ,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Feature11,Feature12,Feature13,Feature14,Feature15,Feature16,Feature17,Feature18,Feature19,Feature20,Class
-0.365325013,5.559282294,11.76607615,0.342641897,0.447841307,-5.510144721,-3.842472063,0.516357167,-0.126947255,-0.563280872,-0.445012266,-0.714757914,-3.166446391,3.263292246,2.152964542,-1.522586753,-2.024335505,3.801183543,0.351803141,0.498666942,1
8.0144779,-9.583643059,-2.596526007,7.285433661,1.332147517,0.612057995,3.159794115,2.291757943,2.469730977,-6.869806669,1.683632027,-1.401355648,-0.939406019,2.180111161,3.432840682,1.728240488,4.06299627,1.386376506,-1.380969767,-3.596554181,1
-0.648040054,-1.519420138,7.544082576,9.469005743,3.010631688,-0.904042576,1.263872825,-7.272391236,7.102631694,-0.603656261,2.673130162,4.260184033,1.022239016,-0.421273299,-1.081816535,-3.429971491,0.812793581,2.006620432,-0.827812887,-1.379472217,1
-2.617777293,9.835608855,-4.628726942,13.9514227,1.566329362,-0.471472327,2.484685532,-0.58181659,1.418407574,0.082216988,-0.26052542,-5.66572278,0.354131141,-0.945033332,-1.714917622,-1.321535531,1.827810945,-5.302193087,-1.098484296,-3.219214098,1
-12.70502547,5.568942604,-2.08262914,-0.151134764,-2.255887426,-8.080804061,5.513721894,2.513293853,-0.303160891,1.858323772,1.172601281,-0.257824679,4.362398614,-1.415090287,5.059570264,3.337236762,3.847217802,-1.443195547,-0.84913355,-2.60734974,1
-4.236746706,-5.389554907,6.975990519,9.17385168,1.515613873,-6.705810382,-2.361342073,-4.588375758,2.165990527,-1.107602691,3.1777251,2.90042385,-1.161693544,-2.612038801,4.99013377,-0.107006262,-0.687816503,2.033507627,1.225551444,-3.537536638,1
-3.261919491,-1.230480225,14.31616798,9.119779881,2.819259628,-0.434187551,-2.642783373,0.435793522,-0.595166242,-0.049341932,2.035335894,-1.789517304,-3.610686009,-1.669475986,-0.134781919,-2.679136327,-2.906913293,5.681227795,-1.207793582,-0.142693802,1
-1.526724712,10.0732697,3.138459764,9.825767455,5.027979467,-5.616157365,-0.349265299,0.202493223,-0.965625529,-0.646940442,0.810279388,1.822716415,-0.221265703,1.580371748,-0.164375161,-1.017435986,-4.495001306,-2.889152692,-2.579915505,-2.285443225,1
-9.425542915,-1.97171472,9.916597234,-0.205467961,1.943479189,4.213164481,-3.082122184,0.978297144,1.413167085,0.478544389,-5.400401945,1.507618611,-4.301368737,3.75650617,6.050870251,-0.40785333,-2.795237482,-1.533153732,-0.460729498,-0.475522596,1
-3.140901812,0.16994204,10.19467736,6.402762594,-8.157922618,-3.671970344,1.075827456,2.18698239,0.200305777,3.368267053,3.33954118,-4.065116553,1.41453732,2.410024972,-1.268505032,4.197698485,5.408585667,1.588103805,1.804625546,-1.73615669,1
-2.900510497,-1.892033511,7.812819751,6.592886105,-0.307861092,-1.856569082,2.406655497,3.185950744,0.67867497,7.435633786,0.214343673,-0.721119713,-1.628799494,4.471373125,-1.480319837,2.654016758,-1.665240785,-1.24191241,-0.329667415,0.212676121,1
-5.486154771,-4.923264072,5.839240105,0.517777102,1.337840374,1.86179939,5.129655766,0.239933372,3.568900137,3.074611397,-0.790148716,-5.44102374,-6.049331253,1.771954422,-0.002737995,-2.314126177,-2.062510928,-0.505948347,-0.19332484,-2.0327111,1
15.95605283,-1.160006529,-1.069195289,4.26110193,6.644456491,0.863897031,6.191162272,5.568324954,-7.063781158,-3.208981478,-0.636573641,1.547241687,0.149218126,3.556119562,-0.876927031,-0.67084214,-0.619782509,3.314149367,0.139224703,3.309169582,2
-13.77742666,4.200119433,-2.859916201,-7.613289383,8.130423918,-1.37266802,3.469789219,-5.711370105,-1.151135273,-1.472775001,3.946243753,2.623646908,-0.906969027,1.322076238,-4.306185649,2.779262328,4.454171748,1.298388776,-0.003570523,-3.576518236,2
12.18147033,-0.581343191,5.360406605,-2.106387537,6.192523951,-2.661516792,3.291982914,-3.223239146,-5.6266301,4.606666387,-5.484579022,1.11777732,0.310945076,0.24026529,-4.822298515,0.267152532,-0.597143383,1.002522386,0.63538113,3.762334909,2
16.82846443,8.947268266,-0.566381121,-1.577045799,7.540085874,-6.128921697,-0.915194809,0.613211695,-3.609906872,0.57432927,-4.90054981,-0.389638143,-1.148124527,4.879578357,2.423548237,1.686676568,-3.774362656,-4.118284005,-1.851186165,-1.156950353,2
17.11041636,0.314500609,2.574998746,-4.644462819,2.538449838,-1.978351264,-0.606944901,-1.387808749,-6.609325305,-1.471505921,-2.527891516,-1.416570019,-5.857723875,-0.094314055,-0.20684138,-1.153946828,2.754756948,-3.207979272,3.323191533,-0.584382667,2
17.32420802,-2.817774555,4.022549423,3.09256106,-2.076699497,0.808231086,6.683558456,6.207358425,0.919089937,-5.62994866,-5.652538637,-0.456684597,4.596557554,3.047771846,-0.86224939,1.402083269,-2.235330128,0.720518052,1.133255425,1.13597123,2
20.0959218,-3.418455213,5.906576249,-3.479618912,-1.472367893,-7.13202166,4.394173692,0.919459065,-7.398761002,-8.09393152,-10.22767662,2.410898241,2.065858631,-5.12762962,2.312237628,-0.644547856,0.710448008,-3.10986346,-0.54432808,-0.68611992,2
-2.547647615,7.743051039,3.049621931,6.654092514,10.24269144,-6.520011985,1.111655631,-4.944549201,-1.291264975,1.965975898,-1.333945065,-0.633774908,-0.300688859,1.621159824,0.445703925,1.632834066,0.917367367,2.397027398,0.219926217,0.575670672,2
6.860932551,1.488954664,-2.106070167,1.628128949,-5.600143523,7.186194107,-2.148398525,3.913589103,1.402161254,-7.582623596,1.861017889,-0.931571411,13.36477308,-2.834053634,-0.497114613,0.668560432,-6.433224623,4.963459497,5.440595843,3.093833596,2
12.69077088,2.368391131,-3.392249449,4.966616562,-0.178653577,-6.063702192,2.125721619,6.789096824,2.43085744,-1.568217922,-6.039013978,3.164995339,-1.137559607,1.645700085,0.695566963,2.165364706,1.551840102,-0.164484984,-0.446564252,1.78265501,2
14.89336525,-5.76387831,4.864797838,1.18766698,5.158184646,3.101553758,8.218305926,4.654015004,-0.866598326,-6.249502206,-0.784617586,-0.958276127,-3.805250417,0.645026137,-2.031352216,1.113013126,1.028338804,2.041144721,-0.227551255,2.122910506,2
5.418466402,-4.241444466,-4.964512248,-6.341082284,-4.79738654,0.021999964,5.118122638,1.176480245,8.382055882,0.202666582,-0.037818847,0.496986929,-2.445613032,0.098242203,2.516496051,-0.250395996,-4.102757791,5.845036858,-4.625268127,0.724521075,2
12.40824692,-0.89902835,-11.01941207,-3.892348696,-5.858824089,2.600885133,-0.15901751,-1.776920129,1.664923622,-4.978595246,-5.865494008,0.971200751,6.300195657,-2.732696143,-2.686294627,4.389984352,0.192102583,6.436435323,5.605596944,-3.06525766,2
7.887344621,-8.095337564,8.19168821,5.604574617,-8.601847248,-5.524773234,2.461927304,-1.227127722,-2.859843827,-4.604498516,-3.597493611,-0.883748163,0.766442172,-3.760012829,4.311522577,1.24791366,2.077727481,-0.094473112,0.204667221,-0.279798826,2
-16.5785803,6.927561616,-2.895196386,0.57084028,10.71876559,-5.324402723,-0.320656769,-4.489589867,-2.649117929,0.664388594,0.357891636,3.0234583,1.117970369,-0.053181671,-0.743287984,2.769740469,2.200167257,0.800526527,0.292182888,2.173815737,2
14.97864531,6.510050159,2.993890554,-2.155093375,0.466508573,-0.522382678,0.965952443,-3.315647126,-1.670986211,1.359322351,-0.19064391,5.885356549,1.963760152,2.010586942,-2.478323651,0.316575027,2.496198067,2.494247385,-2.047203512,2.747855725,2
7.737378421,6.663611287,7.944432572,-2.607439276,-1.052502388,1.547983043,-7.025780736,2.510307587,-1.447463886,-4.740371737,-3.614971983,6.662280409,0.408038381,-0.70966341,-1.658272005,-6.556193457,-0.880120128,3.16949614,0.034291103,-0.577265546,2
9.444980304,-3.57446064,10.02571446,-0.636145423,-5.926159697,-0.439859131,8.055320148,-8.626407025,-4.33165472,-2.890499105,-4.137008478,3.18060953,-1.668308225,-1.765334855,2.912337167,1.340667829,1.597537039,-0.862853496,-1.293095363,0.142510978,2
15.53892424,1.846613736,0.635545374,3.542673559,9.237759454,-0.954569159,0.654509444,2.164789113,6.055914502,-0.71495605,-2.301150726,3.185522897,0.737290942,0.173518611,0.961337898,-1.062543455,-3.794442191,1.756511703,-0.53244876,-0.052491195,2
14.78746475,-2.937551445,-8.638401359,0.674462068,2.172006684,-2.286674528,3.601148542,0.100809641,-11.27795704,-2.091302073,-7.533625171,-5.765186226,-1.442336187,2.97077091,5.074971857,7.715953457,0.134629236,-2.846339621,1.558872811,2.645764755,2
13.43914401,10.00508423,-1.072844069,0.720586586,3.925508073,-2.710002174,-1.833923177,-4.990749495,-2.638057536,0.522962421,0.967194485,-2.092429603,1.248898882,0.805441442,-2.16207623,0.409650244,4.745415655,-3.683241085,0.30373609,1.609382111,2
-6.121165535,-9.204395365,-7.539083275,-1.6453265,1.396713377,6.168807746,-2.195972362,4.456305227,3.69387769,5.107597855,-0.503567935,-2.517976631,-2.828444122,3.164947112,-1.696943517,-1.321750634,-4.560847997,1.794557781,-0.020785855,-1.700133746,2
-15.39084397,-5.382309448,-3.12188541,-2.180217674,1.58331508,-7.035851885,-3.801019944,-1.999613354,5.623761342,-2.701815925,-1.511900501,0.886982122,1.689842667,4.157078877,2.055949953,4.313557844,-1.230511912,-4.435305018,1.104454338,0.08449584,2
7.708322317,2.008327872,2.865111722,-9.121407094,-4.493088373,-2.404822448,-1.444506674,-4.251472792,1.291660438,-0.438919957,6.075686414,1.57138345,0.869941152,-2.027217259,-1.852824021,-1.506424487,-2.523099283,0.898452095,-2.050593383,2.236583491,2
0.452301011,8.297880519,5.414780467,4.825111763,0.980662675,-5.894752625,-0.109113984,-5.152636531,5.695377095,0.710285167,1.285151253,-3.602972616,-0.236239336,4.470772885,4.733735529,1.779605521,1.566123295,-1.829552172,0.555286944,0.380624854,2
8.906270096,0.682500117,0.617376699,-7.769420818,-3.768845007,-0.733033039,0.012640716,-0.138149629,-6.308289912,2.569544337,3.563956573,0.750027228,0.440936928,-6.382396614,1.339597075,-2.057340454,-2.362418036,1.761451136,-0.50223886,-0.91759469,2
-5.182566684,-0.275886841,-2.756412628,-8.985812393,-7.717902549,7.359493552,-2.547683589,-4.97972163,-4.454070682,6.536734561,0.793362588,3.757901195,1.887767963,-3.5914209,-0.051720304,4.61920629,-5.896446283,0.304963363,2.124493907,1.308679744,2
8.84004394,6.421697274,-4.076447577,-7.55225851,-0.457959053,-1.11626766,-4.880603672,1.683663573,-1.343959266,-1.061686466,-0.011312497,3.869650257,-0.774868159,-0.28135727,1.168510494,-3.56202584,-3.268622803,2.786709929,-2.61590897,-2.696062475,2
-5.417522067,-4.127367617,4.462543858,-10.73581299,-10.03189682,-4.130142736,4.050013489,1.276002196,3.829844993,2.262960906,-4.918829141,-0.740716456,1.259030544,-2.128111204,-0.749934257,0.262085338,-4.97911007,4.118493218,-2.053084169,0.79309633,2
4.885836432,-7.621509539,1.657342069,-3.479251803,-1.402531977,-8.911662465,5.34277543,8.728976696,-1.011339151,-3.533341723,4.129373341,2.907758892,-2.285337974,1.844567108,-1.17349423,-0.973376835,-2.728929369,-0.842391799,-1.439524,-1.024938624,2
5.368425999,6.846688512,-4.033863556,-1.420583797,8.2572012,-7.979322145,1.001209014,-5.177912969,-0.90512404,3.492588845,-1.489468186,9.216525332,2.245264561,2.341021223,-3.895132556,-4.899683196,-6.369450385,-1.203159946,-1.493374353,3.273543659,2
3.604399624,3.348119224,-1.012304239,-3.889099525,2.706158112,-0.281881702,1.493406412,-2.290972305,-4.495408836,2.269947564,2.772181264,2.491993972,-3.420810362,-3.052242204,3.85266478,-5.504951041,1.35780219,1.987377839,1.811395803,-5.233225059,2
8.7564578,-2.501756347,-8.167482005,-10.12592877,-6.973509982,-0.273736614,1.654034967,-0.424342252,4.801875756,5.356009836,-0.513809853,1.590907274,-4.867213131,2.041288091,-0.54825606,2.337371001,0.839204089,1.21263881,-1.144674465,-2.682502495,2
5.454674992,-4.543560115,-6.895979069,-10.31028871,0.604978934,0.15480513,2.505990999,1.392373499,-4.772905751,3.054563623,-0.353380486,5.103826599,0.789545316,-4.816755446,4.621737914,2.794103498,0.752376176,-3.300120264,-0.384222193,3.274693989,2
-1.569952971,-11.02255837,-6.87793256,-9.983064223,0.759972648,-6.967054447,7.238157756,-2.251658519,-5.355735785,1.406926427,4.162430357,1.879075879,-1.094525405,-1.89610898,-0.18051254,0.174543367,-1.56594188,-2.362871224,-0.658169957,1.223303372,2
3.762354135,4.330717183,4.97247446,7.589217613,-2.997725143,-4.726670317,3.422707728,-2.096315532,0.223635228,-3.275294255,-0.04245978,0.664280971,-5.252582451,6.329528714,-3.484678022,-6.831591332,0.980584534,-3.174658418,6.121631484,3.186663407,2
4.067167008,-3.03474335,-3.024162121,-0.84787528,6.720717766,9.761810493,5.86818172,0.13178496,-1.793032167,0.929709488,3.856749818,0.580585909,-0.443457275,2.028318218,0.716528798,-2.072734948,0.993465634,2.132036343,0.098068246,-0.175282428,2
-11.5651699,7.328122511,5.849471275,0.319560875,5.027300758,0.875275969,-0.896389504,5.641884576,1.335516511,-0.274402411,-0.842100031,-2.301939888,-0.831905319,-0.121686754,-3.011332924,0.844903148,-1.722907947,0.72501705,0.017021282,-0.908973524,2
4.66662882,-4.944260599,-0.480633256,-3.827227652,0.401771765,2.252262844,5.353809155,5.652723919,-3.921863297,-0.124427067,1.924728916,0.292325082,-2.905767519,-2.542875474,-4.970697033,0.682831081,-1.757333354,1.154529861,0.045660873,0.033254147,2
-1.148406417,-4.378292519,1.576411012,-7.668190243,-3.813492499,5.957415838,0.277149942,1.130886731,0.495070679,7.607138585,-1.579270563,5.793019081,0.725435022,-2.06922356,-2.646264041,-5.855258048,-1.666604964,-0.235853533,-2.748985233,-0.915583374,2
13.60655461,11.75854491,3.927024501,-2.926228176,5.155401052,-0.556045906,-1.258134645,-1.239778794,-1.954636684,-1.848548522,-5.183726843,-3.928393573,-1.254270976,1.969862641,-3.744550869,-7.079944124,-3.466969207,-1.577285563,0.096114369,-2.752525805,2
-0.731241155,-3.24826407,-9.558813151,0.601233808,-0.632861448,6.306139205,0.479563753,2.980972811,0.804375459,-0.323563433,1.127049592,1.168334443,-2.081489422,-3.126021372,-1.199589184,6.631176112,-0.73222722,-6.546195694,1.375748483,-2.28049201,2
4.142039188,-2.770696552,-2.09550792,-2.923369435,-10.67436568,4.675247214,0.957317337,3.620943031,2.298638713,-1.626635485,1.514049977,-0.714116259,-2.24707537,1.843856208,-1.21667447,-5.541004391,1.488725149,-0.305486055,-1.207981334,-0.585858033,2
-17.76742958,-5.943403246,2.413624927,-3.077763159,5.520693832,-10.88019572,-5.649258729,-3.323239239,2.483143522,3.423742778,-1.743742581,0.824876013,1.516936458,4.237809615,-0.107872959,1.200593187,-3.190250898,-0.9176117,-2.123632401,2.539857687,2
-2.978441424,9.430875552,0.038429388,-5.683077306,1.652135399,3.115323866,1.147887085,-2.266166326,9.679622179,1.484802671,-1.355875447,-1.514910154,5.824983719,-3.859051201,-0.96490718,-2.638776826,0.75766257,-3.086392428,-1.214447992,3.239789595,2
-0.417758543,1.310107205,4.442244662,-1.767473004,4.100453549,-5.393783542,3.781733266,1.242421776,6.462833353,3.851530571,0.669457851,4.962933477,-1.334890116,-3.989927664,-5.428442446,0.883786122,-1.050252898,-0.430625876,-0.766730461,-1.858863878,2
13.87845597,-8.855236429,7.816957302,5.635049239,-0.547066586,-6.429294659,-4.071507752,-0.847575038,-3.737174109,-3.118553921,-2.698483508,-1.273396592,5.258654223,-2.524809187,0.417887265,1.774921954,0.033248949,-1.515885076,2.08042803,-1.110860549,2
-7.651839162,4.281708026,10.07621378,-5.556673909,2.970504787,3.335587627,-0.239040143,1.108715507,-0.357199056,-1.706082035,0.574343352,-0.412858003,-2.228240458,2.715128079,2.638966291,-0.390552521,1.065181583,2.649438412,1.514686099,-0.983236959,2
-3.846052018,9.671097722,-5.151618346,6.912811258,-7.828596469,-2.108457411,3.857225486,-2.070644495,0.352215393,1.638431544,-1.751848098,0.384175127,-6.012930699,-1.993533763,2.984650972,1.213357692,1.542314601,-1.038857821,2.488144972,0.196343091,2
6.015769562,-5.392513759,2.389471219,-1.256678541,-10.21525589,-0.102125618,7.276695985,-4.208489021,-1.260246679,2.226737393,-3.686161422,4.385426262,-0.008370998,-0.017424066,-0.582626072,-1.805526473,3.372346117,-0.661624424,2.784404817,-6.09435909,2
6.387932396,-10.78256205,-5.853935277,-10.32572411,0.273480755,-2.162889693,4.177138673,-2.876505037,2.278308703,-3.278439656,-0.016997498,-2.284147244,-6.116984287,-4.284154691,-8.830624216,0.382261415,-0.136746067,3.274921947,-0.479051563,-6.042981562,2
-7.495241396,-4.020707238,-6.083369895,-12.12015139,-10.79059151,-2.371816194,0.092258358,1.530126657,2.781283423,-1.537181142,-2.010572977,2.187004813,3.754131234,-4.567063556,-1.910953509,-2.479943136,0.23422738,-4.032325866,-1.790468365,1.182869155,2
10.24309087,-4.230001864,1.188978268,-4.916196486,3.334162788,-0.992269366,3.371893305,-0.277226754,-2.799486879,5.246990818,-3.924960024,-1.499246167,3.961742138,0.150988579,-0.501826977,1.57441936,3.332903424,-2.024515912,-0.634517463,-0.652844543,2
-15.08383561,7.715062977,-3.360639702,-8.10009547,-3.860458056,-7.005285062,4.310558477,7.191605841,-0.166693726,-4.04420271,-4.481141918,-2.632840108,4.893953248,-1.037124395,-3.985483504,-0.600546613,-2.179865189,1.613890005,0.547497849,-0.188718947,2
-4.082972815,-0.16397464,-0.901456363,-13.80769974,-4.95317035,3.087476661,4.135237735,-4.38072542,2.701204995,-5.261192742,-6.506321197,0.665560202,-1.057886929,-1.110381684,2.153381838,-1.888359072,7.899309337,0.225454275,-1.618771889,-4.145561546,2
5.745733187,0.318084624,-3.932392719,-0.358608369,-3.76029126,2.534047532,-1.936184184,3.481587292,9.40914559,2.579565297,3.951549513,3.490661513,0.126646197,0.045505898,-0.081343051,2.961532806,0.213443793,-0.789314085,-1.037593888,2.845854942,2
0.589969448,-11.9021731,-2.513793975,7.952393815,-5.936855268,-3.515482408,-0.578283361,0.604615684,-0.960444721,-0.084968475,1.877597587,2.417668937,1.68495184,-2.317739803,0.210979242,-4.217249291,-0.262450714,0.60234945,3.66656976,-2.978305778,2
-10.35426248,0.690462464,0.478902834,-3.84706283,6.225361099,3.938099536,2.569512254,-3.928621735,-3.624909663,-0.692509416,6.102876959,0.726370317,1.38168294,3.006205624,0.731727719,0.448192712,-1.027271808,2.083315662,-2.029542496,1.179745881,2
4.00306669,1.044330461,3.158777571,-0.699130098,3.129770888,-6.405038826,-11.10303204,1.690515033,4.097583741,-3.207221028,5.066031171,-0.912567718,-1.232433654,0.419449156,-3.50995789,-1.093872663,-1.721120817,1.226446349,-1.337980414,2.074956311,2
-9.376877106,-2.66556664,-3.827281341,2.461764349,2.209589817,-4.146156386,2.667705338,-3.483091866,-0.183218693,-0.286963494,2.244398169,5.752370025,-1.062598653,-3.479749242,-2.060842259,6.863176206,1.798887806,-1.246534243,-1.50234654,-4.214361215,2
11.55533138,-2.171700277,-4.506357755,3.643405936,-1.960082086,-3.290787846,5.48366981,3.827545958,7.163840235,1.504234259,-3.98079759,-0.826552314,1.740431484,0.701517446,0.028725106,3.249169766,3.477774244,-0.324971167,3.434289248,3.195351536,2
10.09554568,2.58836107,-1.503501714,-4.013693159,-4.110370373,-1.943709069,-2.715861614,-3.030992212,2.166756079,2.19373002,3.766483888,4.541451976,-0.411188277,-3.176133459,2.856072916,-3.437418412,2.330912507,0.423430331,-0.243753776,2.373976691,2
-1.909641289,-8.35968067,-5.958991168,-6.061239552,-8.419134014,-0.508842991,-10.57270721,-5.538626125,5.220604705,4.028436107,-4.806854682,-4.296043111,2.805515492,-2.003278584,3.490369756,4.452066907,1.471408245,0.95805645,8.810182935,1.012326806,2
9.31368152,12.30108555,-3.116692073,-6.866720092,2.165131182,-0.344481335,-6.081906955,-2.476745487,2.484323361,-1.452042761,-0.449515328,3.826785165,-0.794209244,0.164948078,-0.050177225,-4.344986959,2.021627216,1.96904047,-2.584078267,1.088126301,2
-6.445158896,-11.82926513,-7.315449803,6.089865529,7.591095417,-1.733041048,-2.12956343,3.334491206,3.459842562,-5.554777323,5.884250311,-1.037636933,0.855766054,-0.295173025,-0.58009792,-4.548698817,-1.074380517,0.409593367,-3.315952335,4.406576307,2
15.42039687,4.511853176,-2.335036044,0.789492834,-0.957177162,-2.225579226,-1.705550999,7.355772047,-5.299079833,-3.042163222,-1.572396762,-3.962969198,-1.299143685,1.427664911,2.288947389,-1.26880039,-0.82461091,-4.515647464,-1.932642712,-4.683360586,2
14.49370685,8.863438171,4.341241855,-4.000988727,2.420781571,0.158697027,1.137218905,-2.817549065,-2.575336845,3.437511994,-7.548668752,-3.968001715,2.565492025,0.58914711,-0.899217472,0.194555025,1.699275419,-2.256217173,-2.473032969,1.178747499,2
1.29650846,14.56408203,-3.362938313,-2.986397013,5.868772571,-1.664372797,0.557802375,-1.858209009,1.281572459,2.679299569,-2.311555024,0.990390245,3.188384417,4.753048361,-5.215040107,-4.132931428,-3.246912785,-0.121248953,-4.101427141,-1.612449375,2
5.229643578,-2.187111177,6.018715973,-0.000448159,-1.83889158,-3.677938369,-2.57396539,-5.441057067,-1.616741067,5.125924744,4.73594032,0.215783728,-0.212089705,-3.622982544,5.145202256,0.311864456,0.871682622,-0.346580075,-0.913205437,-0.127711105,2
10.43535091,4.315467709,1.311920598,-3.409406857,-1.060374427,0.662737784,-5.255176178,1.331508385,-3.256349795,-3.392503685,2.546464832,0.087716828,-0.251167652,-1.722994796,-2.062039706,-4.799397404,-2.240721593,-1.166378836,-0.56222072,1.442915689,2
3.706179035,-2.668818718,0.119316515,-3.880874416,2.048602755,7.049815122,2.411376708,9.057169344,-0.791195666,2.347073068,0.118304394,-0.890310058,-1.867882023,-1.929247624,-1.312564886,-1.715242107,0.596799481,-1.506160591,4.833943351,0.393492563,2
-1.669204089,-2.912314077,-4.046696802,-1.00250937,4.466919946,6.024602374,2.740888621,2.232620433,1.348686129,2.755527634,1.21164434,-2.079102768,-1.776638919,-1.933839463,1.311638677,0.240267032,-1.334069827,-0.48147426,-0.484072421,-0.118271183,2
0.532062995,-11.97291154,-9.209551824,-5.547539649,-10.32343403,1.576729738,0.149426337,0.064686097,1.904456263,4.324149063,2.351591484,5.226395285,1.014271157,1.427044789,-4.383419286,-3.040410836,1.275956533,-3.641432144,1.51937388,-1.438117228,2
8.032928673,-2.398042319,-1.215363986,4.724777639,6.566515224,-1.084037625,1.359344021,-0.572801325,-2.99915704,2.457392295,5.096960939,2.955128348,-1.991580753,-0.96054973,-1.119723019,3.226673179,-2.955885183,-0.581965216,3.479324745,-1.418241441,2
3.734530133,-12.73796871,-3.642830887,-6.572383868,-5.997471418,-7.561061539,4.236264738,1.225684438,5.164687447,4.158754496,1.713928544,-4.258081723,0.363212243,-4.24519126,-3.27986861,-3.883291631,-0.07320054,1.031914457,-1.618304688,-0.493593977,2
1.959126587,0.848633442,-2.913374472,-7.374276115,-10.84850122,4.652995333,-1.007455105,5.102847636,3.095170061,-0.815588463,6.629536478,2.413552189,-0.259544087,-1.287547499,-1.278903801,-3.819052988,-0.348864373,-1.443198037,2.688839807,0.405075194,2
12.83353901,7.133753087,-4.563398747,-2.444584126,-5.196691064,-4.685926821,0.791187212,-5.423255987,5.200944052,0.097410638,-1.563524132,-0.108107307,-2.214010157,2.507453884,1.198609426,-3.807203249,1.018648515,-3.052448405,3.170106089,-0.707839204,2
7.720903563,6.494909347,2.118893724,3.629258735,6.067856532,1.323501838,-4.783688022,1.928404867,3.815184504,2.880672164,0.4899877,-4.857927971,-1.187605651,1.685057284,-0.669683215,-0.426486656,0.315533468,-0.490571312,-1.828261127,-1.4265868,2
2.215485125,-6.507666044,12.57980245,1.609645776,-4.332376497,-3.19807136,-0.199804668,0.829868202,-0.820135101,-1.029749433,5.860083032,-4.545548062,0.510661065,-0.84078415,-1.350239353,-1.447408135,2.157279733,0.573912362,1.791233599,1.870821521,2
8.331611467,-2.52774579,-6.216689456,-9.268083238,-0.935809812,0.480940883,-1.403597606,8.732561486,3.199739848,-2.364843827,0.851095857,2.731297252,-1.964313907,-1.309437606,1.955685617,-0.938007791,-0.831674768,-3.012693406,-0.648717988,-3.921748361,2
-3.80040401,8.528793402,1.269232764,-10.6154166,-4.152341188,0.355664475,1.464864718,4.044615753,-4.005596329,0.893747674,-2.728096387,-0.726933621,0.963567627,-0.674914656,-6.706475237,4.274802876,3.419226961,4.979693501,-0.5875789,-2.295748985,2
10.20187063,6.287310166,3.481122625,-10.40810523,-6.812582145,-2.909058446,2.270294042,-1.179505068,5.774305943,-1.327086732,-3.043157312,-0.969979648,-1.183557937,1.423116375,-2.577378879,-2.403969624,-1.18464793,-0.727351715,-1.326458847,-2.155017161,2
1.789992416,-0.38832792,7.276172441,2.860303621,0.195546985,2.572124925,-2.996093405,-4.087802886,-3.565602279,6.057434448,3.782789332,-2.073014225,2.405962536,1.106898866,2.154597635,-1.49116618,2.629976432,-0.708112948,-1.904555091,0.101702376,2
10.59223348,-4.898569774,-1.1715744,1.252503012,4.065634724,5.285895754,1.221704351,0.388470836,6.685143922,3.224461313,1.784304771,-1.92646675,2.405892816,-0.364170065,0.709372812,0.594692184,-0.100492923,2.277491816,2.171286157,-3.307303778,2
-1.131409621,1.475816064,2.446211847,-4.359099372,-11.89150544,-1.700150553,2.4043188,0.568449211,1.947085319,4.086153626,1.974265495,0.44905106,3.982448009,-1.875005258,2.013081914,-1.559343287,5.901404823,1.045627018,2.17325181,0.261585803,2
-11.88793597,2.894194877,4.575554922,-10.92267849,-1.561329301,-0.791692327,0.89627446,5.960740964,-0.671696811,-3.378286383,0.054116847,6.983206214,1.693664155,0.286883869,-0.925470825,-0.32913565,-0.948520175,-2.953752897,4.225370697,-1.842824612,2
-1.324271674,-5.156906019,0.740214705,-4.511123703,3.642493397,1.922970811,-0.105907831,-2.12869807,-3.331454377,6.491380883,2.491051308,-1.034718457,-5.170210576,-1.506435036,-3.088684152,0.460310709,-1.222010757,-0.224115013,3.222549889,-2.495338575,2
10.46605389,-8.53223905,6.467661477,1.638144809,4.649271939,1.469239872,-3.425243785,1.274451797,3.907553899,-0.43817846,-1.605907001,-1.293642641,-0.317399903,-2.352106361,-5.130106019,0.428852289,3.151776557,-2.236912579,1.021334392,3.319444341,2
6.867160109,2.993665275,4.669244334,1.606715168,-2.924167659,2.726723624,-2.448244409,-2.542204441,0.971453363,2.726044392,3.21873568,-6.847544612,-5.287989782,-2.234588589,3.020458712,-0.293837963,4.737129535,-1.22207233,0.063327208,2.084304341,2
0.782659122,-5.117701057,5.120589379,-1.783885964,1.282154945,1.672266169,1.776383566,1.402654281,5.634089631,-3.682037752,1.940877165,2.192320755,6.042930854,-5.186589926,-3.44818342,2.870781287,-1.052736431,-2.441836584,-3.120187877,2.200039298,2
3.180910557,-5.005719186,2.433189226,3.788519821,0.113017308,-11.3730563,-2.660715382,-3.331810022,-2.106966406,6.613863389,3.086723583,0.435129534,2.978899628,0.130960693,-6.49754518,3.420558862,1.193239836,-0.786380555,-1.765462635,5.311886998,2
7.884098432,-1.807293155,6.760073864,5.956700685,3.964368967,-0.289434341,-6.441589556,-4.620606747,-0.437547892,2.434567315,3.936262197,-0.592018608,1.474140863,-0.826465265,-2.367628998,-2.291606106,2.220131063,-0.941287114,-1.254309227,-0.06287723,2
-3.770245435,-11.84656745,-0.87973302,-1.169993199,4.900665616,5.988573119,-0.290251204,-3.233405515,1.778874454,-1.200090503,-1.439390185,-3.583473655,-2.731557288,1.539467703,-4.519742316,0.379881541,-0.223590502,-0.453882188,-5.490987951,-0.347926442,2
